,Waktu,ID,Username,Text,remove_user,remove_b,remove_http,remove_RT,teks_tokenisasi,Tweet,Label
95,5/9/2021 23:44,"1,39E+18",BOMBAKELANTAN,b'RT @JapenKelantan: Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat@Komuniti Bersama Frontliner (Malaysia Prihatin)\n\n9/5/\xe2\x80\xa6',b'RT : Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat Bersama Frontliner (Malaysia Prihatin)\n\n9/5/\xe2\x80\xa6',RT : Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat Bersama Frontliner (Malaysia Prihatin)\n\n9/5/\xe2\x80\xa6',RT : Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat Bersama Frontliner (Malaysia Prihatin)\n\n9/5/\xe2\x80\xa6',Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat Bersama Frontliner (Malaysia Prihatin)\n\n9/5/\xe2\x80\xa6',"['', 'jom', 'kita', 'bantu', 'petugas', 'barisan', 'hadapan', 'dengan', 'patuh', 'sop', 'n', 'nsepakat', 'bersama', 'frontliner', 'malaysia', 'prihatin', 'n', 'n9', '5', 'xe2', 'x80', 'xa6', '']",jom kita bantu petugas barisan hadapan dengan patuh sop n nsepakat bersama frontliner malaysia prihatin n n9 5 xe2 x80 xa6,positif
96,5/9/2021 23:44,"1,39E+18",BOMBAKELANTAN,b'RT @JapenKelantan: Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat@Komuniti Bersama Frontliner (Malaysia Prihatin)\n\n9/5/\xe2\x80\xa6',b'RT : Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat Bersama Frontliner (Malaysia Prihatin)\n\n9/5/\xe2\x80\xa6',RT : Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat Bersama Frontliner (Malaysia Prihatin)\n\n9/5/\xe2\x80\xa6',RT : Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat Bersama Frontliner (Malaysia Prihatin)\n\n9/5/\xe2\x80\xa6',Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat Bersama Frontliner (Malaysia Prihatin)\n\n9/5/\xe2\x80\xa6',"['', 'jom', 'kita', 'bantu', 'petugas', 'barisan', 'hadapan', 'dengan', 'patuh', 'sop', 'n', 'nsepakat', 'bersama', 'frontliner', 'malaysia', 'prihatin', 'n', 'n9', '5', 'xe2', 'x80', 'xa6', '']",jom kita bantu petugas barisan hadapan dengan patuh sop n nsepakat bersama frontliner malaysia prihatin n n9 5 xe2 x80 xa6,positif
97,5/9/2021 23:44,"1,39E+18",farrah ainn,"b'RT @aimanzom: Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'","b'RT : Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'","RT : Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'","RT : Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'",Gov untuk mendaftar vaksin sila klik\nKlatey demo suruh kelik kito kelik',"['', 'gov', 'untuk', 'mendaftar', 'vaksin', 'sila', 'klik', 'nklatey', 'demo', 'suruh', 'kelik', 'kito', 'kelik', '']",gov untuk mendaftar vaksin sila klik nklatey demo suruh kelik kito kelik,positif
98,5/9/2021 23:43,"1,39E+18",BOMBAKELANTAN,b'RT @JapenKelantan: Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat@Komuniti Bersama Frontliner (Malaysia Prihatin)\n\n9/5/\xe2\x80\xa6',b'RT : Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat Bersama Frontliner (Malaysia Prihatin)\n\n9/5/\xe2\x80\xa6',RT : Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat Bersama Frontliner (Malaysia Prihatin)\n\n9/5/\xe2\x80\xa6',RT : Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat Bersama Frontliner (Malaysia Prihatin)\n\n9/5/\xe2\x80\xa6',Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat Bersama Frontliner (Malaysia Prihatin)\n\n9/5/\xe2\x80\xa6',"['', 'jom', 'kita', 'bantu', 'petugas', 'barisan', 'hadapan', 'dengan', 'patuh', 'sop', 'n', 'nsepakat', 'bersama', 'frontliner', 'malaysia', 'prihatin', 'n', 'n9', '5', 'xe2', 'x80', 'xa6', '']",jom kita bantu petugas barisan hadapan dengan patuh sop n nsepakat bersama frontliner malaysia prihatin n n9 5 xe2 x80 xa6,positif
99,5/9/2021 23:43,"1,39E+18",Zzati ðŸ‡²ðŸ‡¾,"b'RT @khairul_hafidz: Kepada yang sudah menyuntik vaksin, boleh sama-sama share pengalaman anda di sini. #PengalamanVaksin'","b'RT : Kepada yang sudah menyuntik vaksin, boleh sama-sama share pengalaman anda di sini. #PengalamanVaksin'","RT : Kepada yang sudah menyuntik vaksin, boleh sama-sama share pengalaman anda di sini. #PengalamanVaksin'","RT : Kepada yang sudah menyuntik vaksin, boleh sama-sama share pengalaman anda di sini. #PengalamanVaksin'",Kepada yang sudah menyuntik vaksin boleh sama-sama share pengalaman anda di sini. PengalamanVaksin',"['', 'kepada', 'yang', 'sudah', 'menyuntik', 'vaksin', 'boleh', 'sama', 'sama', 'share', 'pengalaman', 'anda', 'di', 'sini', 'pengalamanvaksin', '']",kepada yang sudah menyuntik vaksin boleh sama sama share pengalaman anda di sini pengalamanvaksin,positif
100,5/9/2021 23:43,"1,39E+18",BERNAMA RadioðŸ‡²ðŸ‡¾,"b'#ICYMI 674,862 individu terima dua dos vaksin - @DrAdhamBaba  \n\nhttps://t.co/UleW8tuwMf https://t.co/E7AIalMwKi'","b'#ICYMI 674,862 individu terima dua dos vaksin -   \n\nhttps://t.co/UleW8tuwMf https://t.co/E7AIalMwKi'","#ICYMI 674,862 individu terima dua dos vaksin -   \n\nhttps://t.co/UleW8tuwMf https://t.co/E7AIalMwKi'","#ICYMI 674,862 individu terima dua dos vaksin -   \n\n",ICYMI 674862 individu terima dua dos vaksin -   \n\n,"['icymi', '674862', 'individu', 'terima', 'dua', 'dos', 'vaksin', 'n', 'n']",icymi 674862 individu terima dua dos vaksin n n,positif
101,5/9/2021 23:43,"1,39E+18",Suuu,"b'RT @fahimmaroo: Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","b'RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'",Kot ye pun nak buat iklan untuk kesedaran vaksin buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6',"['', 'kot', 'ye', 'pun', 'nak', 'buat', 'iklan', 'untuk', 'kesedaran', 'vaksin', 'buat', 'la', 'dalam', 'bahasa', 'melayu', 'letak', 'la', 'orang', 'tua', 'dalam', 'iklan', 'tu', 'ramai', 'jug', 'xe2', 'x80', 'xa6', '']",kot ye pun nak buat iklan untuk kesedaran vaksin buat la dalam bahasa melayu letak la orang tua dalam iklan tu ramai jug xe2 x80 xa6,positif
102,5/9/2021 23:43,"1,39E+18",I.B. Akasa Surapsara,b'@budeee_ Malah beberapa obat atau vaksin dibuat dr protein / sel babi',b' Malah beberapa obat atau vaksin dibuat dr protein / sel babi',Malah beberapa obat atau vaksin dibuat dr protein / sel babi',Malah beberapa obat atau vaksin dibuat dr protein / sel babi',Malah beberapa obat atau vaksin dibuat dr protein / sel babi',"['', 'malah', 'beberapa', 'obat', 'atau', 'vaksin', 'dibuat', 'dr', 'protein', 'sel', 'babi', '']",malah beberapa obat atau vaksin dibuat dr protein sel babi,negatif
103,5/9/2021 23:43,"1,39E+18",The Man with Nur Name âš™ï¸,"b'RT @draensaari: I faham je kenapa ada program vaksin industri besar. Sebab kluster banyak. Tapi kenapa tak boleh announce awal, jujur je?\xe2\x80\xa6'","b'RT : I faham je kenapa ada program vaksin industri besar. Sebab kluster banyak. Tapi kenapa tak boleh announce awal, jujur je?\xe2\x80\xa6'","RT : I faham je kenapa ada program vaksin industri besar. Sebab kluster banyak. Tapi kenapa tak boleh announce awal, jujur je?\xe2\x80\xa6'","RT : I faham je kenapa ada program vaksin industri besar. Sebab kluster banyak. Tapi kenapa tak boleh announce awal, jujur je?\xe2\x80\xa6'",I faham je kenapa ada program vaksin industri besar. Sebab kluster banyak. Tapi kenapa tak boleh announce awal jujur je?\xe2\x80\xa6',"['', 'i', 'faham', 'je', 'kenapa', 'ada', 'program', 'vaksin', 'industri', 'besar', 'sebab', 'kluster', 'banyak', 'tapi', 'kenapa', 'tak', 'boleh', 'announce', 'awal', 'jujur', 'je', 'xe2', 'x80', 'xa6', '']",i faham je kenapa ada program vaksin industri besar sebab kluster banyak tapi kenapa tak boleh announce awal jujur je xe2 x80 xa6,positif
104,5/9/2021 23:42,"1,39E+18",ðŸ’Ž,"b'RT @aimanzom: Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'","b'RT : Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'","RT : Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'","RT : Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'",Gov untuk mendaftar vaksin sila klik\nKlatey demo suruh kelik kito kelik',"['', 'gov', 'untuk', 'mendaftar', 'vaksin', 'sila', 'klik', 'nklatey', 'demo', 'suruh', 'kelik', 'kito', 'kelik', '']",gov untuk mendaftar vaksin sila klik nklatey demo suruh kelik kito kelik,negatif
105,5/9/2021 23:42,"1,39E+18",IBM FGG,"b'@emilysheyka @WahyuUt22351265 @kumparan Cuma sinovac efeknya kaya standar vaksin biasa (pegel,ngantuk dan lapar),ka\xe2\x80\xa6 https://t.co/D2JR8Jh3rp'","b'   Cuma sinovac efeknya kaya standar vaksin biasa (pegel,ngantuk dan lapar),ka\xe2\x80\xa6 https://t.co/D2JR8Jh3rp'","   Cuma sinovac efeknya kaya standar vaksin biasa (pegel,ngantuk dan lapar),ka\xe2\x80\xa6 https://t.co/D2JR8Jh3rp'","   Cuma sinovac efeknya kaya standar vaksin biasa (pegel,ngantuk dan lapar),ka\xe2\x80\xa6 ",Cuma sinovac efeknya kaya standar vaksin biasa (pegelngantuk dan lapar)ka\xe2\x80\xa6,"['', 'cuma', 'sinovac', 'efeknya', 'kaya', 'standar', 'vaksin', 'biasa', 'pegelngantuk', 'dan', 'lapar', 'ka', 'xe2', 'x80', 'xa6', '']",cuma sinovac efeknya kaya standar vaksin biasa pegelngantuk dan lapar ka xe2 x80 xa6,positif
106,5/9/2021 23:42,"1,39E+18",Alfie ðŸ‡²ðŸ‡¾,"b'@Gang_Utara Nak cucuk vaksin melawan Covid-19 pun takut, ada hati sembang sanggup redah peluru untuk lawan Israel.'","b' Nak cucuk vaksin melawan Covid-19 pun takut, ada hati sembang sanggup redah peluru untuk lawan Israel.'"," Nak cucuk vaksin melawan Covid-19 pun takut, ada hati sembang sanggup redah peluru untuk lawan Israel.'"," Nak cucuk vaksin melawan Covid-19 pun takut, ada hati sembang sanggup redah peluru untuk lawan Israel.'",Nak cucuk vaksin melawan Covid-19 pun takut ada hati sembang sanggup redah peluru untuk lawan Israel.',"['', 'nak', 'cucuk', 'vaksin', 'melawan', 'covid', '19', 'pun', 'takut', 'ada', 'hati', 'sembang', 'sanggup', 'redah', 'peluru', 'untuk', 'lawan', 'israel', '']",nak cucuk vaksin melawan covid 19 pun takut ada hati sembang sanggup redah peluru untuk lawan israel,negatif
107,5/9/2021 23:41,"1,39E+18",ceokakicakes,"b'RT @aimanzom: Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'","b'RT : Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'","RT : Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'","RT : Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'",Gov untuk mendaftar vaksin sila klik\nKlatey demo suruh kelik kito kelik',"['', 'gov', 'untuk', 'mendaftar', 'vaksin', 'sila', 'klik', 'nklatey', 'demo', 'suruh', 'kelik', 'kito', 'kelik', '']",gov untuk mendaftar vaksin sila klik nklatey demo suruh kelik kito kelik,negatif
108,5/9/2021 23:41,"1,39E+18",Amzary,b'RT @Amshar_Aziz: Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',b'RT : Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',RT : Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',RT : Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',"['', 'cadangan', 'kepada', 'kerajaan', 'n', 'nlantik', 'seorang', 'sahaja', 'jurucakap', 'n', 'nkita', 'tak', 'nak', 'harini', 'kj', 'cakap', 'tak', 'perlu', 'surat', 'pdrm', 'untuk', 'vaksin', 'xe2', 'x80', 'xa6', '']",cadangan kepada kerajaan n nlantik seorang sahaja jurucakap n nkita tak nak harini kj cakap tak perlu surat pdrm untuk vaksin xe2 x80 xa6,positif
109,5/9/2021 23:41,"1,39E+18",emma hamat,b'Kami orang pertama sampai pusat vaksin ni. Petugas kkm pon tak sampai lagi...ma &amp; abah excited nau nak cucuk vaksin\xe2\x80\xa6 https://t.co/Sruyzjluyp',b'Kami orang pertama sampai pusat vaksin ni. Petugas kkm pon tak sampai lagi...ma &amp; abah excited nau nak cucuk vaksin\xe2\x80\xa6 https://t.co/Sruyzjluyp',Kami orang pertama sampai pusat vaksin ni. Petugas kkm pon tak sampai lagi...ma &amp; abah excited nau nak cucuk vaksin\xe2\x80\xa6 https://t.co/Sruyzjluyp',Kami orang pertama sampai pusat vaksin ni. Petugas kkm pon tak sampai lagi...ma &amp; abah excited nau nak cucuk vaksin\xe2\x80\xa6,Kami orang pertama sampai pusat vaksin ni. Petugas kkm pon tak sampai lagi...ma &amp; abah excited nau nak cucuk vaksin\xe2\x80\xa6,"['kami', 'orang', 'pertama', 'sampai', 'pusat', 'vaksin', 'ni', 'petugas', 'kkm', 'pon', 'tak', 'sampai', 'lagi', 'ma', 'amp', 'abah', 'excited', 'nau', 'nak', 'cucuk', 'vaksin', 'xe2', 'x80', 'xa6', '']",kami orang pertama sampai pusat vaksin ni petugas kkm pon tak sampai lagi ma amp abah excited nau nak cucuk vaksin xe2 x80 xa6,positif
110,5/9/2021 23:41,"1,39E+18",FUXK UP!!,"b'RT @fahimmaroo: Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","b'RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'",Kot ye pun nak buat iklan untuk kesedaran vaksin buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6',"['', 'kot', 'ye', 'pun', 'nak', 'buat', 'iklan', 'untuk', 'kesedaran', 'vaksin', 'buat', 'la', 'dalam', 'bahasa', 'melayu', 'letak', 'la', 'orang', 'tua', 'dalam', 'iklan', 'tu', 'ramai', 'jug', 'xe2', 'x80', 'xa6', '']",kot ye pun nak buat iklan untuk kesedaran vaksin buat la dalam bahasa melayu letak la orang tua dalam iklan tu ramai jug xe2 x80 xa6,positif
111,5/9/2021 23:41,"1,39E+18",fateng,"b'RT @fahimmaroo: Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","b'RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'",Kot ye pun nak buat iklan untuk kesedaran vaksin buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6',"['', 'kot', 'ye', 'pun', 'nak', 'buat', 'iklan', 'untuk', 'kesedaran', 'vaksin', 'buat', 'la', 'dalam', 'bahasa', 'melayu', 'letak', 'la', 'orang', 'tua', 'dalam', 'iklan', 'tu', 'ramai', 'jug', 'xe2', 'x80', 'xa6', '']",kot ye pun nak buat iklan untuk kesedaran vaksin buat la dalam bahasa melayu letak la orang tua dalam iklan tu ramai jug xe2 x80 xa6,positif
112,5/9/2021 23:41,"1,39E+18",ð“²ð“´ð“ªð“ª,"b'RT @aimanzom: Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'","b'RT : Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'","RT : Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'","RT : Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'",Gov untuk mendaftar vaksin sila klik\nKlatey demo suruh kelik kito kelik',"['', 'gov', 'untuk', 'mendaftar', 'vaksin', 'sila', 'klik', 'nklatey', 'demo', 'suruh', 'kelik', 'kito', 'kelik', '']",gov untuk mendaftar vaksin sila klik nklatey demo suruh kelik kito kelik,positif
113,5/9/2021 23:41,"1,39E+18",jiwa,b'@zulfahrain @dr_koko28 Kalau bentuk vaksin kan udah beda mas..',b'  Kalau bentuk vaksin kan udah beda mas..',Kalau bentuk vaksin kan udah beda mas..',Kalau bentuk vaksin kan udah beda mas..',Kalau bentuk vaksin kan udah beda mas..',"['', 'kalau', 'bentuk', 'vaksin', 'kan', 'udah', 'beda', 'mas', '']",kalau bentuk vaksin kan udah beda mas,positif
114,5/9/2021 23:41,"1,39E+18",Jazzâ„¢,"b'RT @ShahAlMuslim: \xe2\x9c\x85My vaccination experience:\n\nRegardless apa vaksin yg anda dpt/terima, take it ok?! Sbb semua vaksin da terbukti selamat\xe2\x80\xa6'","b'RT : \xe2\x9c\x85My vaccination experience:\n\nRegardless apa vaksin yg anda dpt/terima, take it ok?! Sbb semua vaksin da terbukti selamat\xe2\x80\xa6'","RT : \xe2\x9c\x85My vaccination experience:\n\nRegardless apa vaksin yg anda dpt/terima, take it ok?! Sbb semua vaksin da terbukti selamat\xe2\x80\xa6'","RT : \xe2\x9c\x85My vaccination experience:\n\nRegardless apa vaksin yg anda dpt/terima, take it ok?! Sbb semua vaksin da terbukti selamat\xe2\x80\xa6'",\xe2\x9c\x85My vaccination experience\n\nRegardless apa vaksin yg anda dpt/terima take it ok?! Sbb semua vaksin da terbukti selamat\xe2\x80\xa6',"['', 'xe2', 'x9c', 'x85my', 'vaccination', 'experience', 'n', 'nregardless', 'apa', 'vaksin', 'yg', 'anda', 'dpt', 'terima', 'take', 'it', 'ok', 'sbb', 'semua', 'vaksin', 'da', 'terbukti', 'selamat', 'xe2', 'x80', 'xa6', '']",xe2 x9c x85my vaccination experience n nregardless apa vaksin yg anda dpt terima take it ok sbb semua vaksin da terbukti selamat xe2 x80 xa6,positif
115,5/9/2021 23:40,"1,39E+18",Obinon Kenobi,"b'RT @aimanzom: Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'","b'RT : Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'","RT : Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'","RT : Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'",Gov untuk mendaftar vaksin sila klik\nKlatey demo suruh kelik kito kelik',"['', 'gov', 'untuk', 'mendaftar', 'vaksin', 'sila', 'klik', 'nklatey', 'demo', 'suruh', 'kelik', 'kito', 'kelik', '']",gov untuk mendaftar vaksin sila klik nklatey demo suruh kelik kito kelik,positif
116,5/9/2021 23:40,"1,39E+18",adilah,"b'RT @aimanzom: Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'","b'RT : Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'","RT : Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'","RT : Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'",Gov untuk mendaftar vaksin sila klik\nKlatey demo suruh kelik kito kelik',"['', 'gov', 'untuk', 'mendaftar', 'vaksin', 'sila', 'klik', 'nklatey', 'demo', 'suruh', 'kelik', 'kito', 'kelik', '']",gov untuk mendaftar vaksin sila klik nklatey demo suruh kelik kito kelik,positif
117,5/9/2021 23:40,"1,39E+18",Edy Noor Reduan,"b'Siapa yang dah selesai terima 2 dos vaksin, mereka boleh rentas negeri untuk pergi ke sana ke sini ke sana ke sini - Mahiddin Cincau'","b'Siapa yang dah selesai terima 2 dos vaksin, mereka boleh rentas negeri untuk pergi ke sana ke sini ke sana ke sini - Mahiddin Cincau'","Siapa yang dah selesai terima 2 dos vaksin, mereka boleh rentas negeri untuk pergi ke sana ke sini ke sana ke sini - Mahiddin Cincau'","Siapa yang dah selesai terima 2 dos vaksin, mereka boleh rentas negeri untuk pergi ke sana ke sini ke sana ke sini - Mahiddin Cincau'",Siapa yang dah selesai terima 2 dos vaksin mereka boleh rentas negeri untuk pergi ke sana ke sini ke sana ke sini - Mahiddin Cincau',"['siapa', 'yang', 'dah', 'selesai', 'terima', '2', 'dos', 'vaksin', 'mereka', 'boleh', 'rentas', 'negeri', 'untuk', 'pergi', 'ke', 'sana', 'ke', 'sini', 'ke', 'sana', 'ke', 'sini', 'mahiddin', 'cincau', '']",siapa yang dah selesai terima 2 dos vaksin mereka boleh rentas negeri untuk pergi ke sana ke sini ke sana ke sini mahiddin cincau,positif
118,5/9/2021 23:40,"1,39E+18",normala ðŸŒ™,b'RT @wanariefimran: This MCA deputy minister idiot tweeted about covid hoax tapi bila bab dapat vaksin dia paling laju mengalahkan orang yan\xe2\x80\xa6',b'RT : This MCA deputy minister idiot tweeted about covid hoax tapi bila bab dapat vaksin dia paling laju mengalahkan orang yan\xe2\x80\xa6',RT : This MCA deputy minister idiot tweeted about covid hoax tapi bila bab dapat vaksin dia paling laju mengalahkan orang yan\xe2\x80\xa6',RT : This MCA deputy minister idiot tweeted about covid hoax tapi bila bab dapat vaksin dia paling laju mengalahkan orang yan\xe2\x80\xa6',This MCA deputy minister idiot tweeted about covid hoax tapi bila bab dapat vaksin dia paling laju mengalahkan orang yan\xe2\x80\xa6',"['', 'this', 'mca', 'deputy', 'minister', 'idiot', 'tweeted', 'about', 'covid', 'hoax', 'tapi', 'bila', 'bab', 'dapat', 'vaksin', 'dia', 'paling', 'laju', 'mengalahkan', 'orang', 'yan', 'xe2', 'x80', 'xa6', '']",this mca deputy minister idiot tweeted about covid hoax tapi bila bab dapat vaksin dia paling laju mengalahkan orang yan xe2 x80 xa6,positif
119,5/9/2021 23:40,"1,39E+18",~$Â¥@+!6!~,b'RT @Amshar_Aziz: Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',b'RT : Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',RT : Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',RT : Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',"['', 'cadangan', 'kepada', 'kerajaan', 'n', 'nlantik', 'seorang', 'sahaja', 'jurucakap', 'n', 'nkita', 'tak', 'nak', 'harini', 'kj', 'cakap', 'tak', 'perlu', 'surat', 'pdrm', 'untuk', 'vaksin', 'xe2', 'x80', 'xa6', '']",cadangan kepada kerajaan n nlantik seorang sahaja jurucakap n nkita tak nak harini kj cakap tak perlu surat pdrm untuk vaksin xe2 x80 xa6,positif
