GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,,2006,2006,,,IDN,Indonesia,,16000 [6800-28000],16000.00000,6800.00000,28000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,,2007,2007,,,IDN,Indonesia,,18000 [7900-33000],18000.00000,7900.00000,33000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IDN,Indonesia,,20000 [8900-36000],20000.00000,8900.00000,36000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,,2009,2009,,,IDN,Indonesia,,22000 [9700-40000],22000.00000,9700.00000,40000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,,2010,2010,,,IDN,Indonesia,,24000 [10000-43000],24000.00000,10000.00000,43000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,,2011,2011,,,IDN,Indonesia,,25000 [11000-45000],25000.00000,11000.00000,45000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,,2012,2012,,,IDN,Indonesia,,26000 [12000-47000],26000.00000,12000.00000,47000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,,2013,2013,,,IDN,Indonesia,,26000 [12000-47000],26000.00000,12000.00000,47000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,,2014,2014,,,IDN,Indonesia,,25000 [11000-45000],25000.00000,11000.00000,45000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,2015,2015,,,IDN,Indonesia,,24000 [10000-42000],24000.00000,10000.00000,42000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IDN,Indonesia,,23000 [9900-40000],23000.00000,9900.00000,40000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2017,2017,,SEAR,South-East Asia,,,2017,2017,,,IDN,Indonesia,,20000 [8900-36000],20000.00000,8900.00000,36000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2018,2018,,SEAR,South-East Asia,,,2018,2018,,,IDN,Indonesia,,20000 [8900-36000],20000.00000,8900.00000,36000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,,2019,2019,,,IDN,Indonesia,,19000 [8400-35000],19000.00000,8400.00000,35000.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2020,2020,,SEAR,South-East Asia,,,2020,2020,,,IDN,Indonesia,,47 [43-51],47.00000,43.00000,51.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,,2000,2000,,,IDN,Indonesia,,11 [9.7-12],11.00000,9.70000,12.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2001,2001,,SEAR,South-East Asia,,,2001,2001,,,IDN,Indonesia,,12 [11-13],12.00000,11.00000,13.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2002,2002,,SEAR,South-East Asia,,,2002,2002,,,IDN,Indonesia,,19 [18-22],19.00000,18.00000,22.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2003,2003,,SEAR,South-East Asia,,,2003,2003,,,IDN,Indonesia,,22 [20-24],22.00000,20.00000,24.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,,2004,2004,,,IDN,Indonesia,,26 [23-29],26.00000,23.00000,29.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,,2005,2005,,,IDN,Indonesia,,31 [28-35],31.00000,28.00000,35.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,,2006,2006,,,IDN,Indonesia,,34 [31-38],34.00000,31.00000,38.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,,2007,2007,,,IDN,Indonesia,,34 [30-37],34.00000,30.00000,37.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IDN,Indonesia,,36 [33-40],36.00000,33.00000,40.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,,2009,2009,,,IDN,Indonesia,,36 [32-39],36.00000,32.00000,39.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,,2010,2010,,,IDN,Indonesia,,36 [33-40],36.00000,33.00000,40.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,,2011,2011,,,IDN,Indonesia,,38 [35-43],38.00000,35.00000,43.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,,2012,2012,,,IDN,Indonesia,,39 [36-44],39.00000,36.00000,44.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,,2013,2013,,,IDN,Indonesia,,39 [35-43],39.00000,35.00000,43.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,,2014,2014,,,IDN,Indonesia,,38 [35-42],38.00000,35.00000,42.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,2015,2015,,,IDN,Indonesia,,39 [36-43],39.00000,36.00000,43.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IDN,Indonesia,,43 [40-48],43.00000,40.00000,48.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2017,2017,,SEAR,South-East Asia,,,2017,2017,,,IDN,Indonesia,,52 [48-58],52.00000,48.00000,58.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2018,2018,,SEAR,South-East Asia,,,2018,2018,,,IDN,Indonesia,,67 [62-74],67.00000,62.00000,74.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,,2019,2019,,,IDN,Indonesia,,66 [61-73],66.00000,61.00000,73.00000,,,
TB_e_inc_num_014,Number of incident tuberculosis cases in children aged 0 - 14,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2020,2020,,SEAR,South-East Asia,,,2020,2020,,,IDN,Indonesia,,99000 [90000-109000],99000.00000,90000.00000,109000.00000,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,,2000,2000,,,IDN,Indonesia,,84 591,84591.00000,,,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2001,2001,,SEAR,South-East Asia,,,2001,2001,,,IDN,Indonesia,,92 792,92792.00000,,,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2002,2002,,SEAR,South-East Asia,,,2002,2002,,,IDN,Indonesia,,155 188,155188.00000,,,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2003,2003,,SEAR,South-East Asia,,,2003,2003,,,IDN,Indonesia,,174 174,174174.00000,,,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,,2004,2004,,,IDN,Indonesia,,210 229,210229.00000,,,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,,2005,2005,,,IDN,Indonesia,,254 601,254601.00000,,,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,,2006,2006,,,IDN,Indonesia,,277 589,277589.00000,,,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,,2007,2007,,,IDN,Indonesia,,275 193,275193.00000,,,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IDN,Indonesia,,296 514,296514.00000,,,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,,2009,2009,,,IDN,Indonesia,,292 754,292754.00000,,,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,,2010,2010,,,IDN,Indonesia,,300 659,300659.00000,,,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,,2011,2011,,,IDN,Indonesia,,318 949,318949.00000,,,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,,2012,2012,,,IDN,Indonesia,,328 824,328824.00000,,,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,,2013,2013,,,IDN,Indonesia,,325 582,325582.00000,,,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,,2014,2014,,,IDN,Indonesia,,322 806,322806.00000,,,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,2015,2015,,,IDN,Indonesia,,331 703,331703.00000,,,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IDN,Indonesia,,364 671,364671.00000,,,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2017,2017,,SEAR,South-East Asia,,,2017,2017,,,IDN,Indonesia,,442 172,442172.00000,,,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2018,2018,,SEAR,South-East Asia,,,2018,2018,,,IDN,Indonesia,,568 865,568865.00000,,,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,,2019,2019,,,IDN,Indonesia,,559 847,559847.00000,,,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2020,2020,,SEAR,South-East Asia,,,2020,2020,,,IDN,Indonesia,,384 025,384025.00000,,,,,
TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,,2000,2000,,,IDN,Indonesia,,52 338,52338.00000,,,,,
TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2001,2001,,SEAR,South-East Asia,,,2001,2001,,,IDN,Indonesia,,53 965,53965.00000,,,,,
TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2002,2002,,SEAR,South-East Asia,,,2002,2002,,,IDN,Indonesia,,76 230,76230.00000,,,,,
TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2003,2003,,SEAR,South-East Asia,,,2003,2003,,,IDN,Indonesia,,92 566,92566.00000,,,,,
TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,,2004,2004,,,IDN,Indonesia,,128 981,128981.00000,,,,,
TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,,2005,2005,,,IDN,Indonesia,,158 640,158640.00000,,,,,
TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,,2006,2006,,,IDN,Indonesia,,175 320,175320.00000,,,,,
TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,,2007,2007,,,IDN,Indonesia,,160 617,160617.00000,,,,,
TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IDN,Indonesia,,166 376,166376.00000,,,,,
TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,,2009,2009,,,IDN,Indonesia,,169 213,169213.00000,,,,,
TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,,2010,2010,,,IDN,Indonesia,,183 366,183366.00000,,,,,
TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,,2011,2011,,,IDN,Indonesia,,197 797,197797.00000,,,,,
TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,,2012,2012,,,IDN,Indonesia,,202 319,202319.00000,,,,,
TB_new_clindx,"New or unknown treatment history cases: Pulmonary, clinically diagnosed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,,2013,2013,,,IDN,Indonesia,,103 888,103888.00000,,,,,
TB_new_clindx,"New or unknown treatment history cases: Pulmonary, clinically diagnosed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,,2014,2014,,,IDN,Indonesia,,101 991,101991.00000,,,,,
TB_new_clindx,"New or unknown treatment history cases: Pulmonary, clinically diagnosed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,2015,2015,,,IDN,Indonesia,,108 207,108207.00000,,,,,
TB_new_clindx,"New or unknown treatment history cases: Pulmonary, clinically diagnosed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IDN,Indonesia,,135 278,135278.00000,,,,,
TB_new_clindx,"New or unknown treatment history cases: Pulmonary, clinically diagnosed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2017,2017,,SEAR,South-East Asia,,,2017,2017,,,IDN,Indonesia,,181 618,181618.00000,,,,,
TB_new_clindx,"New or unknown treatment history cases: Pulmonary, clinically diagnosed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2018,2018,,SEAR,South-East Asia,,,2018,2018,,,IDN,Indonesia,,258 777,258777.00000,,,,,
TB_new_clindx,"New or unknown treatment history cases: Pulmonary, clinically diagnosed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,,2019,2019,,,IDN,Indonesia,,235 868,235868.00000,,,,,
TB_new_clindx,"New or unknown treatment history cases: Pulmonary, clinically diagnosed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2020,2020,,SEAR,South-East Asia,,,2020,2020,,,IDN,Indonesia,,162 486,162486.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,,2000,2000,,,IDN,Indonesia,,833,833.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2001,2001,,SEAR,South-East Asia,,,2001,2001,,,IDN,Indonesia,,1818,1818.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2002,2002,,SEAR,South-East Asia,,,2002,2002,,,IDN,Indonesia,,3008,3008.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2003,2003,,SEAR,South-East Asia,,,2003,2003,,,IDN,Indonesia,,4047,4047.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,,2004,2004,,,IDN,Indonesia,,4267,4267.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,,2005,2005,,,IDN,Indonesia,,6142,6142.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,,2006,2006,,,IDN,Indonesia,,7013,7013.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,,2007,2007,,,IDN,Indonesia,,8048,8048.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IDN,Indonesia,,9673,9673.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,,2009,2009,,,IDN,Indonesia,,11 215,11215.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,,2010,2010,,,IDN,Indonesia,,11 659,11659.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,,2011,2011,,,IDN,Indonesia,,14 054,14054.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,,2012,2012,,,IDN,Indonesia,,15 697,15697.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,,2013,2013,,,IDN,Indonesia,,17 420,17420.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,,2014,2014,,,IDN,Indonesia,,19 653,19653.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,2015,2015,,,IDN,Indonesia,,25 034,25034.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IDN,Indonesia,,30 387,30387.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2017,2017,,SEAR,South-East Asia,,,2017,2017,,,IDN,Indonesia,,42 532,42532.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2018,2018,,SEAR,South-East Asia,,,2018,2018,,,IDN,Indonesia,,74 682,74682.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,,2019,2019,,,IDN,Indonesia,,57 234,57234.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2020,2020,,SEAR,South-East Asia,,,2020,2020,,,IDN,Indonesia,,34 874,34874.00000,,,,,
TB_newret_oth,Treatment history unknown,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,,2010,2010,,,IDN,Indonesia,,0,0.00000,,,,,
TB_new_snsuoth,"New cases: Pulmonary, smear-negative/unknown/not done and other new cases",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,,2000,2000,,,IDN,Indonesia,,15 035,15035.00000,,,,,
TB_new_snsuoth,"New cases: Pulmonary, smear-negative/unknown/not done and other new cases",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2001,2001,,SEAR,South-East Asia,,,2001,2001,,,IDN,Indonesia,,34 547,34547.00000,,,,,
TB_new_snsuoth,"New cases: Pulmonary, smear-negative/unknown/not done and other new cases",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2002,2002,,SEAR,South-East Asia,,,2002,2002,,,IDN,Indonesia,,72 219,72219.00000,,,,,
TB_new_snsuoth,"New cases: Pulmonary, smear-negative/unknown/not done and other new cases",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2003,2003,,SEAR,South-East Asia,,,2003,2003,,,IDN,Indonesia,,77 561,77561.00000,,,,,
TB_new_snsuoth,"New cases: Pulmonary, smear-negative/unknown/not done and other new cases",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,,2004,2004,,,IDN,Indonesia,,76 981,76981.00000,,,,,
